test_image,response,resptime
./img_out/final_20_12_7_4/portrait_7_r_4.jpeg,1,1.517024
./img_out/final_20_12_7_4/portrait_3_12.jpeg,3,3.471363
./img_out/final_20_12_7_4/art_5_r.jpeg,5,1.846188
./img_out/final_20_12_7_4/portrait_5_20.jpeg,3,3.495367
./img_out/final_20_12_7_4/portrait_6.jpeg,4,1.887543
./img_out/final_20_12_7_4/nature_2_20.jpeg,2,1.733152
./img_out/final_20_12_7_4/nature_3_4.jpeg,1,1.056261
./img_out/final_20_12_7_4/nautre_9.jpeg,3,1.603939
./img_out/final_20_12_7_4/art_3.jpeg,4,5.192654
./img_out/final_20_12_7_4/portrait_8_12.jpeg,2,4.893105
./img_out/final_20_12_7_4/art_6_r_12.jpeg,3,2.735645
./img_out/final_20_12_7_4/nature_3_r_12.jpeg,4,3.900638
./img_out/final_20_12_7_4/nautre_8_r_4.jpeg,4,1.303981
./img_out/final_20_12_7_4/art_1_4.jpeg,4,4.200465
./img_out/final_20_12_7_4/nature_1_r_4.jpeg,2,3.688709
./img_out/final_20_12_7_4/portrait_6_r.jpeg,3,6.696714
./img_out/final_20_12_7_4/art_10_r_12.jpeg,5,3.227867
./img_out/final_20_12_7_4/nature_5_12.jpeg,5,1.400239
./img_out/final_20_12_7_4/portrait_2_r_20.jpeg,4,8.023107
./img_out/final_20_12_7_4/art_6.jpeg,2,2.854351
./img_out/final_20_12_7_4/nature_2_r_4.jpeg,1,2.299858
./img_out/final_20_12_7_4/art_5_7.jpeg,1,2.016952
./img_out/final_20_12_7_4/nature_5_r_20.jpeg,4,6.441049
./img_out/final_20_12_7_4/art_7_r_4.jpeg,2,4.066254
./img_out/final_20_12_7_4/nature_6_4.jpeg,1,3.271177
./img_out/final_20_12_7_4/art_1_r_12.jpeg,4,2.334512
./img_out/final_20_12_7_4/nature_1_4.jpeg,2,2.424475
./img_out/final_20_12_7_4/portrait_10_12.jpeg,3,3.725329
./img_out/final_20_12_7_4/nautre_9_r_7.jpeg,2,1.796365
./img_out/final_20_12_7_4/nature_2_r_12.jpeg,2,4.246759
./img_out/final_20_12_7_4/art_8_r_4.jpeg,1,3.133676
./img_out/final_20_12_7_4/portrait_10.jpeg,4,2.584823
./img_out/final_20_12_7_4/portrait_5_r_4.jpeg,1,0.979842
./img_out/final_20_12_7_4/nature_4_20.jpeg,4,2.097549
./img_out/final_20_12_7_4/art_3_r.jpeg,4,1.219742
./img_out/final_20_12_7_4/portrait_10_r.jpeg,4,8.36395
./img_out/final_20_12_7_4/nautre_9_r_12.jpeg,4,2.619278
./img_out/final_20_12_7_4/nature_4_r_20.jpeg,4,1.507773
./img_out/final_20_12_7_4/art_3_12.jpeg,2,1.440113
./img_out/final_20_12_7_4/nature_2_r.jpeg,5,2.640755
./img_out/final_20_12_7_4/art_4_r_4.jpeg,2,1.466133
./img_out/final_20_12_7_4/portrait_6_r_12.jpeg,2,6.114228
./img_out/final_20_12_7_4/art_8_20.jpeg,5,1.17189
./img_out/final_20_12_7_4/portrait_1_r_20.jpeg,5,1.011457
./img_out/final_20_12_7_4/portrait_10_r_7.jpeg,2,1.14063
./img_out/final_20_12_7_4/art_1_r_20.jpeg,5,1.047
./img_out/final_20_12_7_4/portrait_4_20.jpeg,4,4.107094
./img_out/final_20_12_7_4/portrait_1_4.jpeg,1,1.243174
./img_out/final_20_12_7_4/art_7_7.jpeg,3,1.990816
./img_out/final_20_12_7_4/portrait_7_r_20.jpeg,3,4.730202
./img_out/final_20_12_7_4/nature_7.jpeg,4,1.695252
./img_out/final_20_12_7_4/art_3_r_20.jpeg,3,1.195138
./img_out/final_20_12_7_4/art_8_r.jpeg,4,5.418181
./img_out/final_20_12_7_4/art_10_4.jpeg,2,18.764943
./img_out/final_20_12_7_4/portrait_1_7.jpeg,2,2.477552
./img_out/final_20_12_7_4/portrait_4_7.jpeg,1,2.319555
./img_out/final_20_12_7_4/nature_6_20.jpeg,5,4.8866
./img_out/final_20_12_7_4/art_4_r.jpeg,5,2.058867
./img_out/final_20_12_7_4/nature_10_12.jpeg,4,1.889424
./img_out/final_20_12_7_4/nature_5.jpeg,5,1.095374
./img_out/final_20_12_7_4/art_2_4.jpeg,2,2.501977
./img_out/final_20_12_7_4/portrait_7_r_7.jpeg,1,1.904348
./img_out/final_20_12_7_4/art_6_4.jpeg,2,5.437613
./img_out/final_20_12_7_4/art_8_12.jpeg,4,6.708173
./img_out/final_20_12_7_4/nautre_8_20.jpeg,5,3.16213
./img_out/final_20_12_7_4/nature_4_12.jpeg,3,3.787584
./img_out/final_20_12_7_4/nature_6.jpeg,5,1.292761
./img_out/final_20_12_7_4/portrait_3.jpeg,5,2.331192
./img_out/final_20_12_7_4/portrait_8.jpeg,5,1.23138
./img_out/final_20_12_7_4/art_10_r_4.jpeg,3,2.49491
./img_out/final_20_12_7_4/nautre_8_r_7.jpeg,4,5.224359
./img_out/final_20_12_7_4/art_7.jpeg,5,1.325092
./img_out/final_20_12_7_4/art_6_r_4.jpeg,2,1.793753
./img_out/final_20_12_7_4/portrait_3_7.jpeg,2,1.720615
./img_out/final_20_12_7_4/art_2_r_12.jpeg,5,1.427344
./img_out/final_20_12_7_4/nature_5_4.jpeg,1,5.763098
./img_out/final_20_12_7_4/nature_7_r_4.jpeg,1,1.034107
./img_out/final_20_12_7_4/portrait_5_r_20.jpeg,4,2.529626
./img_out/final_20_12_7_4/nature_3_r_7.jpeg,3,1.878901
./img_out/final_20_12_7_4/portrait_6_r_20.jpeg,4,1.894606
./img_out/final_20_12_7_4/portrait_7_r.jpeg,5,2.803633
./img_out/final_20_12_7_4/nature_4_r_7.jpeg,2,1.682221
./img_out/final_20_12_7_4/nature_10_r_4.jpeg,1,1.3907
./img_out/final_20_12_7_4/art_8_r_12.jpeg,3,2.183858
./img_out/final_20_12_7_4/portrait_10_r_4.jpeg,1,1.009899
./img_out/final_20_12_7_4/art_2_20.jpeg,4,3.484491
./img_out/final_20_12_7_4/portrait_5_12.jpeg,2,2.801105
./img_out/final_20_12_7_4/portrait_4_r_7.jpeg,1,1.564601
./img_out/final_20_12_7_4/portrait_3_r.jpeg,4,3.240408
./img_out/final_20_12_7_4/art_9_4.jpeg,2,5.985782
./img_out/final_20_12_7_4/portrait_8_r.jpeg,5,2.059476
./img_out/final_20_12_7_4/art_10.jpeg,5,1.601963
./img_out/final_20_12_7_4/portrait_1_r_12.jpeg,3,3.071674
./img_out/final_20_12_7_4/art_1_20.jpeg,5,1.800053
./img_out/final_20_12_7_4/art_3_r_12.jpeg,2,2.507458
./img_out/final_20_12_7_4/portrait_4_r.jpeg,4,3.583995
./img_out/final_20_12_7_4/portrait_1_r_7.jpeg,2,4.315023
./img_out/final_20_12_7_4/art_10_r_7.jpeg,3,3.720332
./img_out/final_20_12_7_4/art_5_12.jpeg,5,2.104386
./img_out/final_20_12_7_4/portrait_9_12.jpeg,2,12.471222
./img_out/final_20_12_7_4/art_9_r_20.jpeg,4,5.423203
./img_out/final_20_12_7_4/portrait_7_12.jpeg,2,2.081991
./img_out/final_20_12_7_4/portrait_5_r_12.jpeg,3,3.908199
./img_out/final_20_12_7_4/art_5_r_7.jpeg,4,4.912159
./img_out/final_20_12_7_4/portrait_6_7.jpeg,1,1.647402
./img_out/final_20_12_7_4/art_6_r.jpeg,4,3.096377
./img_out/final_20_12_7_4/portrait_4_4.jpeg,1,1.138809
./img_out/final_20_12_7_4/portrait_9.jpeg,3,3.06906
./img_out/final_20_12_7_4/nature_6_12.jpeg,4,2.011923
./img_out/final_20_12_7_4/nature_2_12.jpeg,2,1.412633
./img_out/final_20_12_7_4/art_8_7.jpeg,1,1.755374
./img_out/final_20_12_7_4/nature_10_20.jpeg,4,3.541633
./img_out/final_20_12_7_4/art_2_12.jpeg,2,0.180022
./img_out/final_20_12_7_4/nature_4.jpeg,4,3.508636
./img_out/final_20_12_7_4/portrait_8_r_4.jpeg,1,3.506915
./img_out/final_20_12_7_4/art_9_7.jpeg,3,1.747752
./img_out/final_20_12_7_4/portrait_7_20.jpeg,5,1.707893
./img_out/final_20_12_7_4/nature_5_20.jpeg,5,0.94341
./img_out/final_20_12_7_4/art_6_12.jpeg,3,2.503859
./img_out/final_20_12_7_4/portrait_8_r_12.jpeg,1,2.784444
./img_out/final_20_12_7_4/nautre_8.jpeg,5,3.707224
./img_out/final_20_12_7_4/nature_6_r_12.jpeg,4,3.397478
./img_out/final_20_12_7_4/nature_4_r.jpeg,3,2.470025
./img_out/final_20_12_7_4/portrait_5_r_7.jpeg,1,1.752633
./img_out/final_20_12_7_4/portrait_1.jpeg,5,1.562678
./img_out/final_20_12_7_4/art_4_20.jpeg,5,1.043449
./img_out/final_20_12_7_4/portrait_9_7.jpeg,2,1.990898
./img_out/final_20_12_7_4/nature_6_r_7.jpeg,2,9.130327
./img_out/final_20_12_7_4/nature_7_r_20.jpeg,5,8.518322
./img_out/final_20_12_7_4/nature_4_r_12.jpeg,2,1.454666
