test_image,response,resptime
./img_out/final_20_12_7_4/nature_10_r.jpeg,5,1.276557
./img_out/final_20_12_7_4/nature_1_12.jpeg,4,1.544463
./img_out/final_20_12_7_4/art_9.jpeg,3,1.518208
./img_out/final_20_12_7_4/nautre_8_12.jpeg,4,1.377247
./img_out/final_20_12_7_4/nature_10_r_7.jpeg,3,5.180191
./img_out/final_20_12_7_4/art_8.jpeg,4,2.259688
./img_out/final_20_12_7_4/nature_1_r_7.jpeg,4,1.737004
./img_out/final_20_12_7_4/portrait_7_r_4.jpeg,3,3.418412
./img_out/final_20_12_7_4/portrait_3_12.jpeg,5,0.920066
./img_out/final_20_12_7_4/art_5_r.jpeg,4,5.355678
./img_out/final_20_12_7_4/portrait_5_20.jpeg,5,0.975225
./img_out/final_20_12_7_4/portrait_6.jpeg,5,0.621735
./img_out/final_20_12_7_4/nature_2_20.jpeg,3,2.885595
./img_out/final_20_12_7_4/nature_3_4.jpeg,3,1.432832
./img_out/final_20_12_7_4/nautre_9.jpeg,5,0.897058
./img_out/final_20_12_7_4/art_3.jpeg,5,2.533616
./img_out/final_20_12_7_4/portrait_8_12.jpeg,5,0.693929
./img_out/final_20_12_7_4/art_6_r_12.jpeg,5,0.68947
./img_out/final_20_12_7_4/nature_3_r_12.jpeg,4,2.590549
./img_out/final_20_12_7_4/nautre_8_r_4.jpeg,4,0.896697
./img_out/final_20_12_7_4/art_1_4.jpeg,5,0.775211
./img_out/final_20_12_7_4/nature_1_r_4.jpeg,3,4.339013
./img_out/final_20_12_7_4/portrait_6_r.jpeg,5,0.816021
./img_out/final_20_12_7_4/art_10_r_12.jpeg,5,0.781026
./img_out/final_20_12_7_4/nature_5_12.jpeg,4,2.405621
./img_out/final_20_12_7_4/portrait_2_r_20.jpeg,5,3.112657
./img_out/final_20_12_7_4/art_6.jpeg,5,0.624607
./img_out/final_20_12_7_4/nature_2_r_4.jpeg,3,1.268901
./img_out/final_20_12_7_4/art_5_7.jpeg,3,1.403919
./img_out/final_20_12_7_4/nature_5_r_20.jpeg,4,2.24623
./img_out/final_20_12_7_4/art_7_r_4.jpeg,2,2.315082
./img_out/final_20_12_7_4/nature_6_4.jpeg,1,1.874821
./img_out/final_20_12_7_4/art_1_r_12.jpeg,5,0.889607
./img_out/final_20_12_7_4/nature_1_4.jpeg,3,3.675859
./img_out/final_20_12_7_4/portrait_10_12.jpeg,5,0.702787
./img_out/final_20_12_7_4/nautre_9_r_7.jpeg,4,1.766169
./img_out/final_20_12_7_4/nature_2_r_12.jpeg,3,1.623938
./img_out/final_20_12_7_4/art_8_r_4.jpeg,4,3.223757
./img_out/final_20_12_7_4/portrait_10.jpeg,5,0.677578
./img_out/final_20_12_7_4/portrait_5_r_4.jpeg,3,1.542274
./img_out/final_20_12_7_4/nature_4_20.jpeg,4,1.806824
./img_out/final_20_12_7_4/art_3_r.jpeg,4,3.404458
./img_out/final_20_12_7_4/portrait_10_r.jpeg,5,0.648346
./img_out/final_20_12_7_4/nautre_9_r_12.jpeg,5,4.027706
./img_out/final_20_12_7_4/nature_4_r_20.jpeg,4,1.087505
./img_out/final_20_12_7_4/art_3_12.jpeg,3,1.7377
./img_out/final_20_12_7_4/nature_2_r.jpeg,4,1.66402
./img_out/final_20_12_7_4/art_4_r_4.jpeg,4,3.214564
./img_out/final_20_12_7_4/portrait_6_r_12.jpeg,5,0.918611
./img_out/final_20_12_7_4/art_8_20.jpeg,5,1.43117
./img_out/final_20_12_7_4/portrait_1_r_20.jpeg,5,0.551409
./img_out/final_20_12_7_4/portrait_10_r_7.jpeg,4,1.618133
./img_out/final_20_12_7_4/art_1_r_20.jpeg,5,0.999034
./img_out/final_20_12_7_4/portrait_4_20.jpeg,5,0.645819
./img_out/final_20_12_7_4/portrait_1_4.jpeg,3,1.155976
./img_out/final_20_12_7_4/art_7_7.jpeg,4,1.662893
./img_out/final_20_12_7_4/portrait_7_r_20.jpeg,5,1.197142
./img_out/final_20_12_7_4/nature_7.jpeg,5,2.268377
./img_out/final_20_12_7_4/art_3_r_20.jpeg,5,1.091258
./img_out/final_20_12_7_4/art_8_r.jpeg,5,0.897542
./img_out/final_20_12_7_4/art_10_4.jpeg,5,1.004986
./img_out/final_20_12_7_4/portrait_1_7.jpeg,3,1.227189
./img_out/final_20_12_7_4/portrait_4_7.jpeg,3,1.476739
./img_out/final_20_12_7_4/nature_6_20.jpeg,4,2.511962
./img_out/final_20_12_7_4/art_4_r.jpeg,5,1.037035
./img_out/final_20_12_7_4/nature_10_12.jpeg,5,2.781726
./img_out/final_20_12_7_4/nature_5.jpeg,5,1.685687
./img_out/final_20_12_7_4/art_2_4.jpeg,4,3.877134
./img_out/final_20_12_7_4/portrait_7_r_7.jpeg,3,2.209325
./img_out/final_20_12_7_4/art_6_4.jpeg,3,2.550144
./img_out/final_20_12_7_4/art_8_12.jpeg,4,1.263541
./img_out/final_20_12_7_4/nautre_8_20.jpeg,5,1.632399
./img_out/final_20_12_7_4/nature_4_12.jpeg,4,3.966144
./img_out/final_20_12_7_4/nature_6.jpeg,5,1.120196
./img_out/final_20_12_7_4/portrait_3.jpeg,5,0.983939
./img_out/final_20_12_7_4/portrait_8.jpeg,5,0.712838
./img_out/final_20_12_7_4/art_10_r_4.jpeg,5,0.733578
./img_out/final_20_12_7_4/nautre_8_r_7.jpeg,4,1.810331
./img_out/final_20_12_7_4/art_7.jpeg,5,1.135129
./img_out/final_20_12_7_4/art_6_r_4.jpeg,3,1.577307
./img_out/final_20_12_7_4/portrait_3_7.jpeg,4,1.659384
./img_out/final_20_12_7_4/art_2_r_12.jpeg,5,3.604466
./img_out/final_20_12_7_4/nature_5_4.jpeg,1,3.144418
./img_out/final_20_12_7_4/nature_7_r_4.jpeg,1,1.065149
./img_out/final_20_12_7_4/portrait_5_r_20.jpeg,5,1.180302
./img_out/final_20_12_7_4/nature_3_r_7.jpeg,4,2.717259
./img_out/final_20_12_7_4/portrait_6_r_20.jpeg,5,1.055724
./img_out/final_20_12_7_4/portrait_7_r.jpeg,5,0.688571
./img_out/final_20_12_7_4/nature_4_r_7.jpeg,3,1.35679
./img_out/final_20_12_7_4/nature_10_r_4.jpeg,5,3.199034
./img_out/final_20_12_7_4/art_8_r_12.jpeg,5,2.85689
./img_out/final_20_12_7_4/portrait_10_r_4.jpeg,1,5.971024
./img_out/final_20_12_7_4/art_2_20.jpeg,5,2.127063
./img_out/final_20_12_7_4/portrait_5_12.jpeg,5,0.662053
./img_out/final_20_12_7_4/portrait_4_r_7.jpeg,3,1.108464
./img_out/final_20_12_7_4/portrait_3_r.jpeg,5,0.678358
./img_out/final_20_12_7_4/art_9_4.jpeg,2,2.472219
./img_out/final_20_12_7_4/portrait_8_r.jpeg,5,1.77693
./img_out/final_20_12_7_4/art_10.jpeg,5,0.741432
./img_out/final_20_12_7_4/portrait_1_r_12.jpeg,5,1.238886
./img_out/final_20_12_7_4/art_1_20.jpeg,5,6.389286
./img_out/final_20_12_7_4/art_3_r_12.jpeg,4,0.866351
./img_out/final_20_12_7_4/portrait_4_r.jpeg,5,0.673514
./img_out/final_20_12_7_4/portrait_1_r_7.jpeg,4,1.465081
./img_out/final_20_12_7_4/art_10_r_7.jpeg,5,1.690202
./img_out/final_20_12_7_4/art_5_12.jpeg,3,1.187564
./img_out/final_20_12_7_4/portrait_9_12.jpeg,4,1.843154
./img_out/final_20_12_7_4/art_9_r_20.jpeg,5,1.557901
./img_out/final_20_12_7_4/portrait_7_12.jpeg,5,1.470087
./img_out/final_20_12_7_4/portrait_5_r_12.jpeg,5,0.706845
./img_out/final_20_12_7_4/art_5_r_7.jpeg,3,2.52658
./img_out/final_20_12_7_4/portrait_6_7.jpeg,3,1.449452
./img_out/final_20_12_7_4/art_6_r.jpeg,5,0.999851
./img_out/final_20_12_7_4/portrait_4_4.jpeg,2,3.282026
./img_out/final_20_12_7_4/portrait_9.jpeg,5,0.877916
./img_out/final_20_12_7_4/nature_6_12.jpeg,4,2.808036
./img_out/final_20_12_7_4/nature_2_12.jpeg,3,3.342219
./img_out/final_20_12_7_4/art_8_7.jpeg,4,2.516405
./img_out/final_20_12_7_4/nature_10_20.jpeg,5,4.163071
./img_out/final_20_12_7_4/art_2_12.jpeg,5,1.070809
./img_out/final_20_12_7_4/nature_4.jpeg,4,3.172651
./img_out/final_20_12_7_4/portrait_8_r_4.jpeg,2,1.785337
./img_out/final_20_12_7_4/art_9_7.jpeg,4,6.599552
./img_out/final_20_12_7_4/portrait_7_20.jpeg,5,0.842872
./img_out/final_20_12_7_4/nature_5_20.jpeg,5,1.706466
./img_out/final_20_12_7_4/art_6_12.jpeg,5,1.111426
./img_out/final_20_12_7_4/portrait_8_r_12.jpeg,5,0.810117
./img_out/final_20_12_7_4/nautre_8.jpeg,5,0.9377
./img_out/final_20_12_7_4/nature_6_r_12.jpeg,4,4.930668
./img_out/final_20_12_7_4/nature_4_r.jpeg,4,1.097267
./img_out/final_20_12_7_4/portrait_5_r_7.jpeg,3,1.400931
./img_out/final_20_12_7_4/portrait_1.jpeg,5,0.887019
./img_out/final_20_12_7_4/art_4_20.jpeg,5,0.700461
./img_out/final_20_12_7_4/portrait_9_7.jpeg,3,2.584903
./img_out/final_20_12_7_4/nature_6_r_7.jpeg,5,1.550584
./img_out/final_20_12_7_4/nature_7_r_20.jpeg,5,1.20427
./img_out/final_20_12_7_4/nature_4_r_12.jpeg,4,2.68941
